,id,spacegroup,number_of_total_atoms,percent_atom_al,percent_atom_ga,percent_atom_in,lattice_vector_1_ang,lattice_vector_2_ang,lattice_vector_3_ang,lattice_angle_alpha_degree,lattice_angle_beta_degree,lattice_angle_gamma_degree,formation_energy_ev_natom,bandgap_energy_ev,Ga_0,Ga_1,Ga_2,Ga_3,Ga_4,Ga_5,Al_0,Al_1,Al_2,Al_3,Al_4,Al_5,O_0,O_1,O_2,O_3,O_4,O_5,In_0,In_1,In_2,In_3,In_4,In_5
1071,1072,12,80.0,0.375,0.2188,0.4062,24.4246,6.2898,6.2170000000000005,89.9998,104.9005,90.0001,0.1458,1.5063,21.660424332960126,-0.3312245287030603,-12.734049306572667,-2.6607050542784783,-8.92637502638746,2.9919295829815353,23.18802044824279,-0.096953952791706,-11.181038826910122,4.131393350968505,-12.006981621332669,-4.034439398176795,52.705508102324,-0.2856111789843951,-27.690846741825773,-8.294548421803375,-25.014661360498227,8.580159600787772,28.850981439498224,-0.0944066188346604,-14.923742343946273,-4.052718510436259,-13.927239095551952,4.147125129270919
1072,1073,206,80.0,0.0,0.0312,0.9688,10.2626,10.2626,10.2629,90.0005,90.0005,89.9992,0.0114,0.9326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.692155146954546,14.238075961065938,-8.484921307648507,-13.780389405250888,16.177076454603057,-0.4576865558150478,-0.0410690973423595,13.785874796802027,-12.280393281089328,-6.927457564795068,12.321462378431692,-6.858417232006957
1073,1074,33,80.0,0.4688,0.3438,0.1875,10.2333,8.7709,9.3962,90.0019,90.0015,90.001,0.1591,2.4692,-4.2098529131858315,-4.373452990266256,-3.6894375816189946,4.569851764403665,7.899290494804827,-0.1963987741374067,-2.4998653933950328,7.134999305587428,10.150109274655701,-2.064450441659902,-7.650243881260674,-5.0705488639275265,-9.588077867107316,-12.493073243676784,17.23021445676217,-0.9774221528852848,-7.642136589654853,13.470495396562075,7.331005605288779,-0.7125573646156296,-2.488298110692886,3.6843503017561607,-4.842707494595897,-2.97179293714053
1074,1075,206,80.0,0.3125,0.0938,0.5938,9.7992,9.7989,9.7992,90.0013,90.0016,89.9986,0.2076,1.5657,4.519185253727493,-0.43564229215675565,-3.5698218230121275,-0.9091276131934483,-0.9493634307153643,1.344769905350204,-4.155410475953338,-4.667569662587975,-3.07626379774483,5.1562214435530755,7.231674273698169,-0.48865178096510437,-10.31337512566267,-11.50661502067785,-4.80877735611371,14.684554429077645,15.122152481776373,-3.1779394083997774,-3.3849653093571104,10.621046355506337,11.314340198032149,-2.5081635527686283,-7.929374888675036,-8.112882802737712
1075,1076,227,40.0,0.3125,0.125,0.5625,10.5562,6.1041,14.6735,84.524,83.6273,31.0338,0.3345,0.9742,5.375368018103949,-1.2258632928636528,-5.172790989021687,-1.3757552769497952,-0.20257702908226397,2.601618569813448,-4.41112264914007,2.9651837420081852,9.821591871228266,-0.1945400686475446,-5.410469222088197,-2.77064367336064,-4.93570675555961,15.462135926243345,22.017556080639107,-4.803277836086452,-17.08184932507949,-10.658858090156896,-0.30670084195503566,5.136422454537505,14.749191662683597,-2.4872629078799027,-14.442490820728558,-2.649159546657601
1076,1077,206,80.0,0.0625,0.9375,0.0,9.3775,9.3775,9.3769,90.0061,90.0053,89.9929,0.0771,2.3846,-0.05592157849129509,12.59516007590113,11.267898953419735,-6.2505819213345895,-11.211977374928443,-6.344578154566538,3.128818180753209,-3.855725173909279e-05,-1.5483675607423095,0.005659574454480817,-1.5804506200109012,-0.005621017202741722,-7.008298411232486,13.020378064080258,-7.773104288654051,-12.578867120182485,14.781402699886536,-0.4415109438977715,0,0,0,0,0,0
1077,1078,206,80.0,0.5625,0.125,0.3125,9.445,9.4446,9.4448,90.00200000000001,90.0026,89.9984,0.242,2.4395,-3.073955574633296,-1.5241403402707574,5.17678412505488,-0.20332591019772686,-2.102828550421585,1.7274662504684835,-9.099906918782452,-4.121287465998564,-0.12496372409188705,8.077327695653354,9.22487064287434,-3.9560402296547905,-11.055706837421903,-9.979560940651064,-3.115195149734257,14.563754796539914,14.17090198715616,-4.5841938558888495,-3.791930885579546,6.703094681403163,8.853939957164293,-0.6117767689425704,-5.062009071584744,-6.091317912460591
1078,1079,33,80.0,0.625,0.1875,0.1875,10.1602,8.7086,9.3366,90.0034,90.0017,90.001,0.2,2.5963,-1.3309057315412116,3.398336723983767,6.294839285440928,-1.0965894813007635,-4.963933553899715,-2.3017472426830023,-2.2570430107981405,9.466702151368668,-7.469519324464312,-6.597155372691306,9.72656233526245,-2.869546778677359,-9.460572127102656,-12.437795096328557,17.113089475286188,-0.9080421498827197,-7.652517348183538,13.345837246211282,-5.597636713647387,-2.584403566838872,-0.8043053409962401,4.303453998553938,6.401942054643625,-1.7190504317150679
1079,1080,206,80.0,0.25,0.0,0.75,9.9639,9.9637,9.964,90.0006,90.001,89.9993,0.1644,1.27,0.0,0.0,0.0,0.0,0.0,0.0,-3.4635628241676577,4.860356888295894,-4.842972011248903,-4.350495870511102,8.306534835416564,-0.5098610177847942,-10.451555440601386,-11.731620363398441,-4.934478817836472,14.916788386032108,15.386034258437855,-3.1851680226336696,11.566838962254781,-4.5561122151841165,-10.35227713180865,-6.37287268843946,-1.214561830446127,10.928984903623572
1080,1081,167,30.0,0.4167,0.1667,0.4167,5.1726,5.1722,13.8849,89.9941,90.006,120.0012,0.2448,2.2734,-3.328415850177423,0.5222721678601505,-4.397145442578429,-0.4762290082535039,7.725561292755853,-0.04604315960664683,-6.908302034102605,-1.7970700503131405,-3.4035523589693635,2.2562821457976048,10.311854393071973,-0.4592120954844629,-12.537646597188711,-4.565158939937036,-6.627494023064393,5.611224463419564,19.16514062025311,-1.046065523482528,-4.631669616548817,1.5850545171602892,-5.376044131764336,-1.5083584200818678,10.007713748313154,-0.07669609707842205
1081,1082,206,80.0,0.0625,0.0938,0.8438,10.1256,10.1256,10.1258,90.0009,90.0009,89.9987,0.0783,1.0476,-1.337675473192775,2.842559893792728,5.648864307700975,-0.8486289886057045,-4.311188834508201,-1.9939309051870244,-1.8301182474111133,0.15465564679045044,3.8320985596464983,-0.004555892948627416,-2.0019803122353865,-0.1500997538418242,-8.248025125035703,-13.671608462129687,-7.716432120623433,13.97851126907746,15.964457245659139,-0.30690280694776806,12.96860210555173,-3.8682976145184895,-2.7107915015910375,11.904922414972857,-10.257810603960687,-8.036624800454367
1082,1083,167,30.0,0.5833,0.4167,0.0,4.9153,4.915,13.3346,89.9909,90.0103,120.0011,0.0648,3.9551,-5.7347645668334195,-1.94162909393307,-3.109924146598138,2.367947084028793,8.844688713431562,-0.4263179900957209,-6.262612246835473,1.6808518306513887,-6.694071737441879,-1.64394640650853,12.95668398427735,-0.03690542414285445,-11.955035301895412,-4.371538418454315,-6.478580697415033,5.332534832855373,18.433615999310447,-0.9609964144010527,0,0,0,0,0,0
1083,1084,167,30.0,0.0,0.1667,0.8333,5.4918,5.4913,14.56,89.9984,89.9993,120.001,0.1168,1.0571,4.452148742678458,-0.3533667009152714,-0.012581337155276809,0.7097461686667189,-4.439567405523181,-0.3563794677514467,0.0,0.0,0.0,0.0,0.0,0.0,-13.249846221620109,-4.809247843580885,-6.806530699213421,5.962790182330567,20.056376920833525,-1.153542338749683,-8.349999344638183,-2.5148916396772227,-8.151127851088543,2.535179449273073,16.501127195726724,-0.02028780959584945
1084,1085,33,80.0,0.5,0.4688,0.0312,10.0454,8.6273,9.2517,90.0015,90.0021,90.0016,0.0931,3.0517,-4.401338888258804,7.040812109078877,-6.204379132659457,-6.285619115846787,10.60571802091826,-0.7551929932320939,-7.336222938974164,-4.491978818531744,8.206043843876127,-3.2004598760766667,-0.8698209049019637,7.69243869460841,-9.303713192625342,-12.350162313546422,16.961089678863615,-0.8259054569147954,-7.657376486238268,13.176067770461216,0,0,0,0,0,0
1085,1086,206,80.0,0.375,0.0,0.625,9.8007,9.8004,9.8007,90.0008,90.0014,89.9993,0.2107,1.6295,0.0,0.0,0.0,0.0,0.0,0.0,-6.7870949715991,-6.684202563963191,-2.9556019363212855,8.701045598164162,9.74269690792039,-2.01684303420097,-11.29923952251869,-10.543753616189116,-3.4819124020354404,15.05690483887444,14.781151924554129,-4.513151222685323,-7.37569194452087,-6.2326001768745085,9.600392226174236,-2.7149108159463347,-2.2247002816533668,8.947510992820845
1086,1087,33,80.0,0.75,0.0625,0.1875,10.1018,8.6588,9.2888,90.0046,90.0018,90.001,0.1758,3.0908,-1.296371410144891,0.6293210273711136,5.842251816951423,-0.19685775038113645,-4.545880406806528,-0.4324632769899779,-9.21436772634062,-5.632225759886425,-1.485966419924177,9.204113773342103,10.700334146264796,-3.571888013455678,-9.35861546629811,-12.39338110802172,17.019216921106796,-0.8526859659423403,-7.660601454808693,13.246067073964053,-2.740500778218669,4.251483856887055,6.031073859117239,-0.2508809365998484,-3.2905730808985716,-4.000602920287205
1087,1088,167,30.0,0.3333,0.6667,0.0,4.9772,4.9768,13.4593,89.9952,90.0061,120.0005,0.0705,3.2342,-7.414800821650378,-2.225324151731052,-5.1979792849137025,2.5022997931030924,12.612780106564076,-0.27697564137204245,-4.230999892387556,1.5760702212679185,-5.331282929149722,-1.4596358254868342,9.562282821537277,-0.11643439578108412,-12.083269974547182,-4.418335416915004,-6.509502983744092,5.399392758407217,18.59277295829127,-0.9810573414922099,0,0,0,0,0,0
1088,1089,12,20.0,0.375,0.625,0.0,12.2659,3.0312,5.8004,89.9997,103.7911,90.0002,0.0209,2.6945,9.719557651237922,-0.36948291333805955,-5.924892808417886,-2.3440093639001267,-3.794664842820035,2.7134922772381884,-2.1580725650971777,-0.7318863950851128,3.464203039650163,-0.130708853712888,-1.3061304745529843,0.8625952487980005,12.396571487818125,-0.9057259327001401,-8.23572390307705,-3.6802304318097145,-4.160847584741078,4.585956364509853,0,0,0,0,0,0
1089,1090,12,20.0,0.5,0.5,0.0,12.200999999999999,3.0134,5.7748,89.9995,103.8357,90.0002,0.0427,2.8956,5.011634602091806,-0.9952282877910542,-3.9935596699371536,-2.016793236895493,-1.0180749321546556,3.012021524686548,8.503894353062732,-0.3379918414506484,-5.400607333506858,-1.707699436756359,-3.103287019555877,2.045691278207008,12.31762058881982,-0.9071872121704097,-8.194461982728255,-3.6634127364053297,-4.1231586060915575,4.570599948575738,0,0,0,0,0,0
1090,1091,167,30.0,0.8333,0.0833,0.0833,4.8966,4.8964,13.3033,89.9868,90.0141,120.0017,0.0946,4.3228,0.0,0.0,0.0,0.0,0.0,0.0,-7.11042055509432,2.6175615691100607,-7.233856793571907,-2.6025879874303577,14.34427734866623,-0.014973581679706438,-11.926215322143184,-4.357265863280158,-6.473334816345826,5.312508897114006,18.399550138489012,-0.9552430338338473,0,0,0,0,0,0
1091,1092,206,80.0,0.5625,0.2188,0.2188,9.3619,9.3615,9.3616,90.0026,90.0031,89.9978,0.212,2.7143,-3.0713609150651378,2.591493719930118,6.359115239718814,-0.05813099868728559,-3.2877543246536742,-2.5333627212428316,-7.7253139333148075,-5.776986463037627,-2.684294660623589,8.001067360237075,10.409608593938396,-2.224080897199444,-10.472137302371825,-10.405090684105563,-3.7755823205226977,14.271100479424337,14.247719622894529,-3.8660097953187766,7.142438206078258,-2.768129180580758,-6.717459098536125,-3.32898773098135,-0.42497910754213053,6.097116911562107
1092,1093,194,80.0,0.3438,0.5938,0.0625,6.3181,6.3181,23.9205,90.0141,90.0017,119.9978,0.2034,2.3692,-13.585337325624687,4.527218614468131,-15.72523745493405,-4.312105458567787,29.310574780558735,-0.21511315590034122,-15.327252390981789,-4.958856615587267,-11.069514103543241,5.522390367458871,26.396766494525032,-0.5635337518716057,-29.13241069478161,-9.630263185579455,-27.093932640474588,9.86587306482088,56.22634333525619,-0.23560987924143187,-6.02008600402388,1.6629530375257764,-6.681269020190719,-1.6062261308605013,12.7013550242146,-0.056726906665274766
1093,1094,194,80.0,0.3125,0.375,0.3125,6.5129,6.5126,24.2654,90.0112,90.0046,119.9936,0.3315,1.1909,-12.766152813278637,4.480578649012582,-13.647696507817217,-4.381984703766697,26.413849321095853,-0.09859394524588022,-12.15576812542348,-4.744438695840007,-9.390812905962601,5.1684615001537955,21.546581031386086,-0.4240228043137886,-29.286385107633198,-9.951214239538245,-27.6225819877636,10.147080297569982,56.908967095396825,-0.19586605803172766,-12.076856021050826,3.5475100715244046,-12.36093647871781,-3.520123846166291,24.43779249976864,-0.02738622535810898
1094,1095,194,80.0,0.0,0.0938,0.9062,7.053,7.0523,25.2654,90.015,89.9818,119.9845,0.1726,0.7138,-6.692571679764978,-1.4731072862822856,-6.501152658656798,1.4874247534474436,13.193724338421779,-0.014317467165156948,0.0,0.0,0.0,0.0,0.0,0.0,-29.443982593210208,-10.880660421509594,-29.298209702197177,10.898676074434693,58.74219229540738,-0.01801565292509168,-20.316457926440936,8.23363643403598,-20.917531292117417,-8.154008139788337,41.23398921855835,-0.07962829424763956
1095,1096,194,80.0,0.1875,0.2812,0.5312,6.7148,6.7144,24.6411,90.0098,90.0005,119.9896,0.3425,0.665,-12.07122125840782,-2.3219361972470884,-5.7925537294679925,2.9382053394338423,17.863774987875804,-0.616269142186753,-4.971905513200646,4.25412886754061,-10.569219645274169,-3.342164823828401,15.541125158474818,-0.9119640437122097,-29.33618557040772,-10.299044690110724,-28.256691643260087,10.42854745111964,57.59287721366781,-0.1295027610089049,-17.307568101261438,4.874338847516466,-17.905455065253907,-4.819474631672476,35.21302316651535,-0.05486421584399226
1096,1097,12,80.0,0.5,0.1875,0.3125,24.3195,6.2018,6.0952,89.9996,104.7008,90.0001,0.2154,2.1115,19.52831153336689,-0.00020101798654836888,-9.761769026852937,1.2336477776177897,-9.766542506513947,-1.233446759631243,28.331930813937753,-0.09190344392472206,-14.512779756616455,-5.58487501030176,-13.819151057321305,5.676778454226479,52.61763662083452,-0.2817172973856174,-27.649297431501545,-8.152798158686187,-24.968339189333,8.434515456071804,25.47924573515567,-0.2201202751759456,-14.171802033210774,-2.8269843592257495,-11.307443701944889,3.0471046344016948
1097,1098,33,80.0,0.2188,0.1562,0.625,10.8354,9.2377,9.8628,90.001,89.9987,90.0003,0.2796,1.19,-3.1129198055818077,-3.385817219396821,-2.987219639987644,3.432651264485474,6.100139445569454,-0.04683404508865242,-1.1614597641683044,4.965472341720456,6.5374517426817675,-1.7565989845899248,-5.375991978513467,-3.208873357130529,-10.51946146386527,-12.939118470836762,18.09825947618226,-1.481851758110719,-7.578798012316996,14.420970228947493,-8.896690650003446,-6.293534399861779,-1.2561650135747602,10.508261700881032,10.152855663578206,-4.214727301019249
1098,1099,12,20.0,0.375,0.5,0.125,12.2494,3.0662,5.9283,89.9997,104.1484,90.0001,0.0668,2.3245,7.3583008268092565,-0.0034655696232553487,-3.6872221172720563,-2.3677208252622153,-3.6710787095372024,2.3711863948854695,6.5776708811850275,-0.35584065628428757,-5.219099285249661,-0.7315159892018197,-1.3585715959353666,1.0873566454861079,12.295343842178127,-0.9418784589100536,-8.197552844033549,-3.76615548915132,-4.097790998144586,4.708033948061373,0,0,0,0,0,0
1099,1100,194,80.0,0.625,0.375,0.0,6.184,6.1838,23.6287,90.0186,89.99799999999999,120.0025,0.1769,3.0613,-12.33336683300484,-3.644449517355746,-11.450510573838118,3.735767268337504,23.78387740684295,-0.0913177509817643,-17.424990505631488,-6.152938015501837,-16.139793517435315,6.3120327668783505,33.56478402306681,-0.15909475137651277,-29.330548156241285,-9.370451910709399,-26.48370832498716,9.694593288920546,55.81425648122843,-0.32414137821113553,0,0,0,0,0,0
1100,1101,194,80.0,0.375,0.2812,0.3438,6.5162,6.5158,24.2586,90.01299999999999,90.0061,119.9938,0.2802,1.6778,-13.79672884665526,-3.952366334467576,-12.756108506019519,4.056996787191385,26.552837352674786,-0.10463045272380982,-12.574910396069681,-5.237823035616773,-10.658798126911748,5.533943269091888,23.23370852298143,-0.29612023347512006,-29.363228809275864,-9.946911502202626,-27.572383010409883,10.157700844811275,56.935611819685754,-0.21078934260866022,-10.492530972961642,3.5241589774705413,-12.221155268714051,-3.3497787150400455,22.713686241675692,-0.17438026243049595
1101,1102,227,40.0,0.0,0.3125,0.6875,10.9115,6.2611,15.6692,100.0943,98.579,30.3028,0.3115,0.4947,-2.6703184846956263,3.5248657895512068,9.288611021083302,-0.87484522820969,-6.618292536387677,-2.6500205613415213,0.0,0.0,0.0,0.0,0.0,0.0,-0.8079185654912762,14.032848117926722,20.163487832835088,-6.586097552471092,-19.355569267343814,-7.446750565455628,-4.365510465838315,8.8781182929696,-11.093602407785118,-6.628525529535628,15.459112873623432,-2.2495927634339656
1102,1103,206,80.0,0.9375,0.0625,0.0,9.0109,9.0101,9.0104,90.0026,90.0037,89.999,0.0803,4.7234,4.399864416001405,-0.20108765343675983,-1.8828070730534214,2.192994834269483,-2.517057342947985,-1.9919071808327213,-1.0053443182839807,11.62395753506361,11.060639391982622,-4.981841719878771,-10.05529507369864,-6.642115815184849,-11.514715638161153,-8.325026049695502,-1.4528794653148798,14.133784135091648,12.967595103476029,-5.8087580853961445,0,0,0,0,0,0
1103,1104,206,80.0,0.8125,0.0312,0.1562,9.2018,9.2011,9.2015,90.00200000000001,90.00299999999999,89.9991,0.2072,3.4981,0.0,0.0,0.0,0.0,0.0,0.0,-2.3351819748830698,9.848130209028179,-8.991557801097596,-6.621833536872905,11.326739775980668,-3.2262966721552746,-11.826245931877105,-8.407181193402481,-1.368192793108196,14.44474024024241,13.194438724985307,-6.037559046839929,6.620705507386754,-0.6138784825649306,-4.127651000054916,-3.4227047428543536,-2.4930545073318346,4.036583225419284
1104,1105,167,30.0,0.75,0.1667,0.0833,4.9172,4.917,13.3449,89.9883,90.0127,120.0015,0.10300000000000001,4.0285,-4.517192736777431,-1.288025807756003,-1.8168090370213055,1.714751930697335,6.334001773798739,-0.42672612294133155,-7.203040154899093,-2.199606285329281,-7.16213496167826,2.20378587487317,14.36517511657735,-0.004179589543890257,-11.968951200499857,-4.372879439499516,-6.4836501833682405,5.334794664512584,18.4526013838681,-0.9619152250130681,0,0,0,0,0,0
1105,1106,194,80.0,0.5312,0.2812,0.1875,6.3517,6.3514,23.9401,90.0152,90.0056,119.9979,0.2727,2.4023,-10.822419500388166,4.454457860810047,-13.67856818045747,-4.121227322828021,24.50098768084565,-0.33323053798203117,-16.71352935542142,-4.610624686625704,-13.068440167984836,5.002829529323484,29.78196952340626,-0.39220484269778133,-29.385437122262363,-9.656085560096916,-27.002727370792986,9.931986785168718,56.38816449305533,-0.2759012250717936,-8.08537166599736,-2.9351657579934027,-7.395392037683407,3.0236948186291532,15.480763703680763,-0.08852906063575262
1106,1107,33,80.0,0.6875,0.0625,0.25,10.2003,8.7361,9.3657,90.0042,90.0015,90.0009,0.2473,2.6303,2.226765380548175,-0.6775308962849034,-0.371680634469478,1.8643467098078954,-1.8550847460786968,-1.1868158135229918,-0.8928226854106254,9.168773037521717,10.646407875106576,-3.982468037273382,-9.753585189695947,-5.18630500024834,-9.513279430454253,-12.468192264047135,17.16444425578932,-0.9355886788197348,-7.651164825335069,13.40378094286687,7.219307124497163,-2.166237563910707,-0.7496740714873088,5.184214872594941,-6.469633053009855,-3.017977308684235
1107,1108,227,40.0,0.125,0.125,0.75,10.8641,6.2979,15.5134,91.3227,91.5358,30.3965,0.2849,1.0045,-3.81553308878623,-2.7773353949420216,7.349740110462695,-0.07178800431661322,-3.534207021676463,2.8491233992586356,-2.891745121832096,0.3276826619886591,7.628555819260363,-0.04889430479387755,-4.736810697428265,-0.27878835719477985,-1.0307516131126722,17.18211516826786,20.80320864600786,-7.93633660925705,-19.772457032895183,-9.24577855901081,-1.0736294156851998,8.516848567581,-14.518400190375273,-4.713944474613569,15.592029606060466,-3.802904092967435
1108,1109,194,80.0,0.4375,0.5625,0.0,6.2421,6.2421,23.7696,90.0178,89.9991,120.0001,0.2239,2.6202,-16.898652590358804,-5.492889743787585,-16.45000453472741,5.54237650148768,33.348657125086206,-0.04948675770008822,-12.854374020447258,-4.715433318403402,-11.442959380313788,4.901649801321857,24.297333400761048,-0.18621648291845871,-29.168255634169633,-9.492934058564707,-26.811530813268085,9.763158449952897,55.9797864474377,-0.2702243913881932,0,0,0,0,0,0
